"Botanical.Name","ht.max","dbh","cw"
"Quercus rubra var. rubra",NA,109.816933580172,NA
"Quercus rubra var. rubra",33.22,97.7211553887328,NA
"Quercus rubra var. rubra",37.28,116.819752533111,NA
"Acer rubrum var. rubrum",NA,71.3014293390103,NA
"Acer rubrum var. rubrum",37.28,84.3521373876684,NA
"Sassafras albidum",23.29,31.5126852882233,NA
"Carya ovata",34.75,48.383112765757,NA
"Acer pensylvanicum",18.99,23.2366265256596,NA
"Acer saccharum var. saccharum",33.74,51.5662122898199,NA
"Liriodendron tulipifera",25.91,94.5380558646699,NA
"Liriodendron tulipifera",41.09,103.13242457964,NA
"Liriodendron tulipifera",42.12,96.1296056267014,NA
"Liriodendron tulipifera",43.77,92.6281961502321,NA
"Fraxinus americana",36.91,67.4817099101347,NA
"Fraxinus americana",37.37,76.0760786251047,NA
"Quercus alba",33.65,86.5803070545125,NA
"Quercus alba",36.09,107.588763913328,NA
"Populus deltoides",24.99,160.109906060367,NA
"Populus deltoides",27.43,NA,NA
"Populus deltoides",33.22,107.588763913328,NA
"Populus deltoides",33.22,147.059198011709,NA
"Populus deltoides",33.53,154.380326917054,NA
"Populus deltoides",34.66,134.963419820269,NA
"Populus deltoides",35.36,137.50989943952,NA
"Populus deltoides",37,143.876098487646,NA
"Quercus palustris",23.16,NA,NA
"Quercus palustris",25.36,NA,NA
"Quercus palustris",26.52,NA,NA
"Quercus alba",26.15,122.86764162883,NA
"Quercus alba",26.15,126.050741152893,NA
"Quercus velutina",5.91,NA,NA
"Quercus velutina",23.41,166.157795156086,NA
"Quercus velutina",25.66,183.664842538433,NA
"Quercus velutina",26.52,153.743707012241,NA
"Quercus velutina",27.74,154.062016964647,NA
"Quercus velutina",28.65,148.65074777374,NA
"Tsuga canadensis",26.94,72.5746691486355,NA
"Pinus strobus",32.86,108.862003722953,NA
"Quercus rubra var. rubra",23.41,130.507080486581,NA
"Picea abies",29.26,66.2084701005095,NA
"Picea abies",32.1,107.588763913328,NA
"Carya glabra",31.82,73.8479089582606,NA
"Carya glabra",32.16,87.2169269593251,NA
"Acer rubrum var. rubrum",21.88,88.8084767213566,NA
"Pseudotsuga menziesii var. glauca",26.4,53.4760720042577,NA
"Acer saccharum var. saccharum",28.1,93.9014359598573,NA
"Abies concolor var. concolor",23.26,54.4310018614766,NA
"Quercus alba",21.95,139.101449201551,NA
"Quercus alba",27.22,133.053560105832,NA
"Quercus alba",30.05,107.270453960922,NA
"Quercus rubra var. rubra",21.15,139.738069106364,NA
"Quercus rubra var. rubra",28.13,134.963419820269,NA
"Quercus rubra var. rubra",28.25,NA,NA
"Quercus rubra var. rubra",28.8,101.222564865202,NA
"Quercus rubra var. rubra",29.63,127.005671010112,NA
"Carya glabra",29.44,70.3464994817914,NA
"Carya glabra",30.45,82.4422776732306,NA
"Liriodendron tulipifera",31.52,134.963419820269,NA
"Liriodendron tulipifera",35.45,151.197227392991,NA
"Pinus strobus",32.1,134.008489963051,NA
"Pinus strobus",36.82,139.738069106364,NA
"Castanea dentata",22.56,42.0169137176311,NA
"Populus grandidentata",23.77,NA,NA
"Populus grandidentata",24.2,NA,NA
"Populus grandidentata",24.38,NA,NA
"Populus grandidentata",24.51,NA,NA
"Populus grandidentata",24.6,NA,NA
"Populus grandidentata",25.79,NA,NA
"Populus grandidentata",27.01,NA,NA
"Populus grandidentata",27.89,64.6169203384781,NA
"Pinus strobus",32.46,NA,NA
"Pinus strobus",32.61,NA,NA
"Pinus strobus",34.14,NA,NA
"Pinus strobus",35.84,NA,NA
"Pinus strobus",36.88,NA,NA
"Pinus strobus",37.19,NA,NA
"Pinus strobus",37.19,NA,NA
"Pinus strobus",37.19,NA,NA
"Pinus strobus",37.7,NA,NA
"Betula populifolia",20.12,NA,NA
"Betula populifolia",20.73,NA,NA
"Quercus alba",26.82,NA,NA
"Quercus alba",29.81,NA,NA
"Thuja occidentalis",21.18,NA,NA
"Thuja occidentalis",21.73,NA,NA
"Picea abies",38.1,125.414121248081,NA
"Picea abies",38.4,128.597220772144,NA
"Picea rubens",22.22,73.5295990058544,NA
"Liriodendron tulipifera",40.69,NA,NA
"Liriodendron tulipifera",41.24,NA,NA
"Fraxinus americana",36.15,NA,NA
"Tilia americana var. americana",36.82,NA,NA
"Platanus occidentalis",37.76,NA,NA
"Platanus occidentalis",38.4,NA,NA
"Robinia pseudoacacia",38.4,NA,NA
"Quercus rubra var. rubra",32.43,NA,NA
"Acer platanoides",34.84,NA,NA
"Acer platanoides",37.19,NA,NA
"Carya ovalis",33.31,NA,NA
"Acer saccharum var. saccharum",34.5,NA,NA
"Betula lenta",29.9,NA,NA
"Fraxinus americana",40.36,NA,NA
"Quercus velutina",NA,125.414121248081,NA
"Quercus rubra",32.52,127.642290914925,NA
"Liriodendron tulipifera",40.45,192.577521205809,NA
"Liriodendron tulipifera",41,NA,NA
"Liriodendron tulipifera",44.81,144.831028344865,NA
"Quercus rubra",27.13,NA,NA
"Quercus rubra",28.9,136.554969582301,NA
"Quercus rubra",30.72,NA,NA
"Quercus rubra",31.3,NA,NA
"Quercus rubra",31.39,106.633834056109,NA
"Betula lenta",23.93,NA,NA
"Betula lenta",24.9,NA,NA
"Betula lenta",26.12,NA,NA
"Betula lenta",26.12,NA,NA
"Betula lenta",26.97,NA,NA
"Betula lenta",27.07,NA,NA
"Betula lenta",28.68,34.0591649074737,NA
"Liriodendron tulipifera",29.23,155.335256774272,NA
"Liriodendron tulipifera",34.78,NA,NA
"Liriodendron tulipifera",35.84,NA,NA
"Liriodendron tulipifera",37.64,134.326799915457,NA
"Liriodendron tulipifera",38.4,140.692998963583,NA
"Fagus grandifolia",28.71,80.8507279111992,NA
"Fagus grandifolia",29.11,69.3915696245725,NA
"Fagus grandifolia",29.87,54.1126919090703,NA
"Fagus grandifolia",30.42,109.816933580172,NA
"Fagus grandifolia",34.75,79.2591781491677,NA
"Ulmus americana",25.91,105.997214151297,NA
"Ulmus americana",32.37,87.2169269593251,NA
"Ulmus americana",32.89,NA,NA
"Platanus occidentalis",34.11,81.805657768418,2.87
"Carya cordiformis",31.58,44.5633933368814,NA
"Carya cordiformis",34.47,42.9718435748499,NA
"Carya cordiformis",36.18,68.7549497197599,NA
"Prunus serotina",31.24,49.9746625277885,NA
"Prunus serotina",37.31,NA,NA
"Quercus velutina",28.32,NA,NA
"Quercus velutina",30.66,NA,NA
"Quercus velutina",31.18,NA,NA
"Quercus velutina",33.28,NA,NA
"Salix nigra",26.52,NA,NA
"Tsuga canadensis",25.76,NA,NA
"Juniperus virginiana var. virginiana",23.59,NA,NA
"Pinus strobus",2.64,NA,NA
"Pinus strobus",30.88,NA,NA
"Pinus strobus",31.15,57.2957914331333,NA
"Pinus strobus",31.27,73.5295990058544,NA
"Pinus strobus",31.82,72.8929791010418,NA
"Alnus glutinosa",23.84,NA,NA
"Alnus glutinosa",25.18,NA,NA
"Alnus glutinosa",25.82,NA,NA
"Alnus glutinosa",26.46,NA,NA
"Ostrya virginiana",7.65,NA,NA
"Ostrya virginiana",11.58,NA,NA
"Ostrya virginiana",11.86,NA,NA
"Ostrya virginiana",15.39,NA,NA
"Carya tomentosa",25.36,NA,NA
"Carya tomentosa",27.86,43.6084634796625,NA
"Quercus rubra",29.26,122.86764162883,NA
"Quercus rubra",31.36,69.3915696245725,NA
"Quercus rubra",31.46,NA,NA
"Quercus rubra",31.61,NA,NA
"Quercus rubra",31.82,105.997214151297,NA
"Quercus rubra",32,NA,NA
"Quercus rubra",32.1,NA,NA
"Quercus rubra",32.22,110.771863437391,NA
"Quercus rubra",32.31,NA,NA
"Quercus rubra",32.46,NA,NA
"Quercus rubra",32.46,NA,NA
"Quercus rubra",32.64,NA,NA
"Quercus rubra",32.64,42.9718435748499,NA
"Quercus rubra",32.92,NA,NA
"Quercus rubra",33.25,NA,NA
"Quercus rubra",33.41,NA,NA
"Quercus rubra",33.44,NA,NA
"Quercus rubra",33.56,NA,NA
"Quercus rubra",33.59,NA,NA
"Quercus rubra",33.77,NA,NA
"Quercus rubra",33.89,NA,NA
"Quercus rubra",34.02,NA,NA
"Quercus rubra",34.08,NA,NA
"Quercus rubra",34.14,NA,NA
"Quercus rubra",34.23,NA,NA
"Quercus rubra",34.66,68.7549497197599,NA
"Quercus rubra",35.05,90.400026483388,NA
"Quercus rubra",35.36,43.6084634796625,NA
"Quercus rubra",35.72,68.7549497197599,NA
"Picea abies",26.37,NA,NA
"Carya glabra",38.83,46.7915630037255,NA
"Quercus palustris",28.62,NA,NA
"Quercus palustris",30.42,NA,NA
"Quercus palustris",31.46,NA,NA
"Acer rubrum",27.74,55.0676217662892,NA
"Sassafras albidum",30.02,NA,NA
"Sassafras albidum",30.6,NA,NA
"Sassafras albidum",30.75,NA,NA
"Sassafras albidum",31.24,NA,NA
"Betula lenta",28.38,40.4253639555996,NA
"Liriodendron tulipifera",32.98,150.242297535772,NA
"Liriodendron tulipifera",33.31,152.152157250209,NA
"Liriodendron tulipifera",34.5,NA,NA
"Liriodendron tulipifera",36.03,NA,NA
"Liriodendron tulipifera",36.27,NA,NA
"Liriodendron tulipifera",36.27,54.4310018614766,NA
"Liriodendron tulipifera",36.7,125.414121248081,NA
"Liriodendron tulipifera",36.82,119.684542104767,NA
"Liriodendron tulipifera",37.64,59.5239610999773,NA
"Liriodendron tulipifera",38.4,127.005671010112,NA
"Liriodendron tulipifera",38.53,NA,NA
"Liriodendron tulipifera",38.59,227.909925922908,30.36
"Liriodendron tulipifera",39.01,114.909892818673,NA
"Quercus alba",29.14,81.805657768418,NA
"Quercus alba",30.21,90.400026483388,NA
"Fagus grandifolia",28.53,NA,NA
"Fagus grandifolia",28.83,NA,NA
"Fagus grandifolia",28.93,NA,NA
"Fagus grandifolia",28.96,NA,NA
"Ulmus americana",28.62,NA,NA
"Ulmus americana",29.05,73.5295990058544,NA
"Ulmus americana",30.42,NA,NA
"Platanus occidentalis",32.77,NA,NA
"Carya cordiformis",28.41,NA,NA
"Carya cordiformis",30.66,NA,NA
"Carya cordiformis",31,NA,NA
"Quercus velutina",29.17,NA,NA
"Quercus velutina",29.38,NA,NA
"Ostrya virginiana",10.03,NA,NA
"Platanus x hispanica",30.88,NA,NA
"Quercus rubra",31.27,NA,NA
"Quercus rubra",31.46,NA,NA
"Quercus rubra",31.61,NA,NA
"Quercus rubra",32.4,64.6169203384781,NA
"Quercus rubra",32.58,96.1296056267014,NA
"Quercus rubra",32.8,NA,NA
"Quercus rubra",33.07,NA,NA
"Paulownia tomentosa",30.27,NA,NA
"Acer rubrum",28.19,NA,NA
"Acer rubrum",28.38,NA,NA
"Quercus coccinea",31.27,NA,NA
"Ulmus rubra",29.29,NA,NA
"Ulmus rubra",32.61,NA,NA
"Acer saccharum",27.46,NA,NA
"Acer saccharum",29.2,NA,NA
"Quercus bicolor",27.86,NA,NA
"Quercus bicolor",29.72,NA,NA
"Betula lenta",24.81,NA,NA
"Betula lenta",31.7,NA,NA
"Liquidambar styraciflua",29.23,NA,NA
"Liquidambar styraciflua",32.19,NA,NA
"Liquidambar styraciflua",32.74,76.0760786251047,NA
"Liriodendron tulipifera",36.79,NA,NA
"Liriodendron tulipifera",37.83,NA,NA
"Liriodendron tulipifera",37.95,NA,NA
"Liriodendron tulipifera",38.53,NA,NA
"Liriodendron tulipifera",38.56,NA,NA
"Liriodendron tulipifera",39.01,118.092992342736,NA
"Liriodendron tulipifera",39.2,NA,NA
"Liriodendron tulipifera",39.72,92.9465061026384,NA
"Liriodendron tulipifera",40.57,NA,NA
"Fraxinus americana",29.69,NA,NA
"Fraxinus americana",30.51,NA,NA
"Fraxinus americana",31.39,NA,NA
"Fraxinus americana",32.34,NA,NA
"Fraxinus americana",32.46,NA,NA
"Quercus alba",28.99,NA,NA
"Quercus alba",29.81,NA,NA
"Quercus alba",30.27,NA,NA
"Quercus velutina",32,84.0338274352621,NA
"Quercus rubra",30.02,122.231021724018,NA
"Quercus rubra",32.03,NA,NA
"Quercus rubra",33.59,81.805657768418,NA
"Liquidambar styraciflua",35.23,72.8929791010418,NA
"Liriodendron tulipifera",35.51,105.042284294078,NA
"Liriodendron tulipifera",37.46,85.6253771972936,NA
"Liriodendron tulipifera",39.23,NA,NA
"Liriodendron tulipifera",40.69,122.231021724018,NA
"Fraxinus americana",33.89,87.2169269593251,NA
"Fagus grandifolia",29.66,NA,NA
"Fagus grandifolia",29.72,NA,NA
"Fagus grandifolia",29.87,NA,NA
"Fagus grandifolia",30.72,NA,NA
"Ulmus americana",33.41,NA,NA
"Ilex opaca",14.84,NA,NA
"Carya cordiformis",30.88,NA,NA
"Carya cordiformis",34.29,NA,NA
"Carya cordiformis",35.87,91.3549563406069,NA
"Quercus velutina",30.97,85.6253771972936,NA
"Quercus velutina",32.25,84.0338274352621,NA
"Quercus velutina",32.34,68.7549497197599,NA
"Quercus montana",29.57,105.997214151297,NA
"Quercus montana",29.87,NA,NA
"Quercus montana",31.67,NA,NA
"Diospyros virginiana",19.54,NA,NA
"Fraxinus pennsylvanica",31.33,NA,NA
"Fraxinus pennsylvanica",31.46,NA,NA
"Fraxinus pennsylvanica",31.52,NA,NA
"Ostrya virginiana",7.62,NA,NA
"Ostrya virginiana",10.03,NA,NA
"Styphnolobium japonicum",28.5,NA,NA
"Carya tomentosa",24.99,NA,NA
"Carya tomentosa",26.27,NA,NA
"Quercus rubra",2.88,NA,NA
"Quercus rubra",31.24,NA,NA
"Quercus rubra",31.33,NA,NA
"Quercus rubra",31.67,NA,NA
"Quercus rubra",32.03,NA,NA
"Quercus rubra",32.19,NA,NA
"Quercus rubra",32.64,NA,NA
"Quercus rubra",32.77,NA,NA
"Quercus rubra",33.07,NA,NA
"Quercus rubra",33.47,NA,NA
"Quercus rubra",33.59,81.805657768418,NA
"Quercus rubra",33.83,NA,NA
"Quercus rubra",34.99,NA,NA
"Quercus rubra",35.05,NA,NA
"Quercus rubra",36.52,86.5803070545125,NA
"Quercus palustris",31.76,NA,NA
"Quercus palustris",31.94,NA,NA
"Quercus palustris",32,NA,NA
"Quercus palustris",32.16,NA,NA
"Quercus palustris",33.1,NA,NA
"Acer rubrum",30.27,NA,NA
"Acer rubrum",30.57,NA,NA
"Acer rubrum",30.63,NA,NA
"Sassafras albidum",25.73,NA,NA
"Quercus bicolor",28.22,NA,NA
"Betula lenta",24.78,37.2422644315366,NA
"Betula lenta",26,NA,NA
"Betula lenta",26.12,NA,NA
"Betula lenta",27.52,NA,NA
"Betula lenta",28.35,NA,NA
"Liquidambar styraciflua",31.21,NA,NA
"Liquidambar styraciflua",32.1,NA,NA
"Liquidambar styraciflua",32.49,NA,NA
"Liquidambar styraciflua",32.89,NA,NA
"Liquidambar styraciflua",32.92,NA,NA
"Liquidambar styraciflua",33.41,NA,NA
"Liquidambar styraciflua",34.75,NA,NA
"Liquidambar styraciflua",34.75,NA,NA
"Liquidambar styraciflua",34.81,NA,NA
"Liquidambar styraciflua",35.33,67.1633999577284,NA
"Liquidambar styraciflua",38.07,71.9380492438229,NA
"Liquidambar styraciflua",38.07,NA,NA
"Liriodendron tulipifera",33.83,NA,NA
"Liriodendron tulipifera",34.17,NA,NA
"Liriodendron tulipifera",34.53,NA,NA
"Liriodendron tulipifera",35.2,NA,NA
"Liriodendron tulipifera",36.58,102.814114627234,NA
"Liriodendron tulipifera",36.88,106.633834056109,NA
"Liriodendron tulipifera",37.03,105.997214151297,NA
"Liriodendron tulipifera",37.49,111.72679329461,NA
"Liriodendron tulipifera",37.64,NA,NA
"Liriodendron tulipifera",37.7,85.6253771972936,NA
"Liriodendron tulipifera",37.95,NA,NA
"Liriodendron tulipifera",38.1,80.8507279111992,NA
"Liriodendron tulipifera",39.08,126.050741152893,NA
"Liriodendron tulipifera",39.23,NA,NA
"Liriodendron tulipifera",40.69,122.231021724018,NA
"Fraxinus americana",33.89,86.5803070545125,NA
"Fraxinus americana",33.95,53.4760720042577,NA
"Fraxinus americana",34.08,51.8845222422262,NA
"Quercus alba",28.65,NA,NA
"Tilia americana var. americana",33.56,58.5690312427584,NA
"Tilia americana var. americana",34.9,64.6169203384781,NA
"Fagus grandifolia",32.64,51.5662122898199,NA
"Castanea dentata",14.36,14.3239478582833,NA
"Carya cordiformis",29.93,44.8817032892877,NA
"Carya cordiformis",32.25,31.5126852882233,NA
"Quercus velutina",30.88,94.8563658170762,NA
"Quercus montana",28.8,45.200013241694,NA
"Celtis occidentalis",25.66,87.8535468641377,NA
"Tsuga canadensis",34.59,NA,NA
"Tsuga canadensis",36.39,87.2169269593251,NA
"Pinus strobus",37.37,85.6253771972936,NA
"Acer spicatum",7.62,8.91267866737629,NA
"Quercus rubra var. rubra",34.38,71.3014293390103,NA
"Carya glabra",27.46,36.9239544791303,NA
"Carya glabra",33.65,47.4281829085381,NA
"Pinus rigida",35.08,46.1549430989129,NA
"Acer rubrum var. rubrum",33.65,45.5183231941003,NA
"Acer saccharum var. saccharum",32.64,60.1605810047899,NA
"Acer saccharum var. saccharum",34.96,51.8845222422262,NA
"Betula lenta",24.23,35.6507146695051,NA
"Betula lenta",28.44,38.1971942887555,NA
"Betula lenta",32.03,57.6141013855396,NA
"Fraxinus americana",35.05,53.1577620518514,NA
"Quercus alba",29.05,53.1577620518514,NA
"Populus grandidentata",24.99,NA,NA
"Quercus velutina",30.18,NA,NA
"Tsuga canadensis",36.88,NA,NA
"Pinus strobus",39.32,NA,NA
"Quercus rubra",29.57,NA,NA
"Carya glabra",33.53,NA,NA
"Betula lenta",30.48,60.7972009096025,NA
"Quercus alba",30.78,NA,NA
"Castanea dentata",18.07,16.8704274775337,NA
"Robinia pseudoacacia",33.83,NA,NA
"Quercus velutina",27.16,82.1239677208243,NA
"Quercus velutina",29.99,64.6169203384781,NA
"Quercus velutina",31.39,NA,NA
"Quercus velutina",32.31,54.1126919090703,NA
"Tsuga canadensis",36.06,61.4338208144151,NA
"Tsuga canadensis",36.88,NA,NA
"Tsuga canadensis",38.83,NA,NA
"Tsuga canadensis",39.11,NA,NA
"Pinus strobus",38.4,NA,NA
"Pinus strobus",39.62,NA,NA
"Pinus strobus",42.06,104.723974341671,NA
"Pinus strobus",43.13,NA,NA
"Quercus rubra var. rubra",32.92,NA,NA
"Quercus rubra var. rubra",33.25,72.5746691486355,NA
"Pinus rigida",29.26,NA,NA
"Pinus rigida",31.3,44.8817032892877,NA
"Pinus rigida",31.58,44.5633933368814,NA
"Acer rubrum var. rubrum",29.26,NA,NA
"Acer rubrum var. rubrum",29.26,40.7436739080059,NA
"Acer rubrum var. rubrum",32.83,63.9803004336655,NA
"Pinus resinosa",30.48,NA,NA
"Pinus resinosa",32.22,51.2479023374136,NA
"Quercus bicolor",22.89,NA,NA
"Betula lenta",17.89,NA,NA
"Betula lenta",23.77,NA,NA
"Betula lenta",24.41,32.4676151454422,NA
"Betula lenta",25.6,NA,NA
"Quercus alba",31.09,NA,NA
"Quercus alba",32.03,96.1296056267014,NA
"Tilia americana",29.72,NA,NA
"Fagus grandifolia",23.56,NA,NA
"Metasequoia glyptostroboides",19.51,NA,NA
"Tsuga canadensis",27.07,NA,NA
"Tsuga canadensis",27.46,NA,NA
"Tsuga canadensis",28.19,NA,NA
"Tsuga canadensis",31.82,NA,NA
"Abies recurvata var. ernestii",23.93,NA,NA
"Quercus rubra",24.66,NA,NA
"Picea orientalis",20.06,NA,NA
"Acer saccharum",26.7,NA,NA
"Acer saccharum",27.25,NA,NA
"Quercus alba",17.34,NA,NA
"Tsuga canadensis",32.31,NA,NA
"Juniperus virginiana",20.54,60.7972009096025,NA
"Pinus strobus",40.84,NA,NA
"Pinus strobus",41.27,NA,NA
"Tilia americana var. americana",32.46,NA,NA
"Platanus occidentalis",31.91,NA,NA
"Quercus montana",29.26,NA,NA
"Tsuga canadensis",31.94,NA,NA
"Tsuga canadensis",34.53,69.7098795769788,NA
"Tsuga canadensis",35.36,64.9352302908844,NA
"Pinus strobus",40.05,76.394388577511,NA
"Pinus strobus",41.91,77.6676283871362,NA
"Quercus rubra var. rubra",29.93,NA,NA
"Quercus rubra var. rubra",31.7,NA,NA
"Carya ovalis",31.7,NA,NA
"Acer saccharum var. saccharum",29.6,NA,NA
"Betula lenta",25.82,41.0619838604122,NA
"Liriodendron tulipifera",30.42,NA,NA
"Quercus alba",26.88,NA,NA
"Tilia americana var. americana",34.14,NA,NA
"Hamamelis virginiana",8.41,NA,NA
"Carya cordiformis",27.13,NA,NA
"Robinia pseudoacacia",32.31,NA,NA
"Quercus velutina",33.71,94.5380558646699,NA
"Quercus montana",29.81,46.7915630037255,NA
"Magnolia acuminata",33.74,88.8084767213566,NA
"Tsuga canadensis",25.91,NA,NA
"Pinus strobus",31.09,NA,NA
"Cornus florida",12.19,NA,NA
"Cornus florida",15.85,15.2788777155022,NA
"Rhododendron maximum",3.72,6.36619904812592,NA
"Carya tomentosa",29.78,NA,NA
"Quercus rubra var. rubra",33.22,130.825390438988,NA
"Carya glabra",38.34,67.800019862541,NA
"Carya ovalis",32.95,55.7042416711018,NA
"Acer rubrum var. rubrum",27.74,NA,NA
"Pinus resinosa",26.82,NA,NA
"Acer saccharum var. saccharum",22.86,NA,NA
"Liriodendron tulipifera",37.83,97.7211553887328,NA
"Liriodendron tulipifera",38.98,NA,NA
"Liriodendron tulipifera",39.26,NA,NA
"Liriodendron tulipifera",39.62,81.4873478160117,NA
"Fraxinus americana",33.31,69.3915696245725,NA
"Quercus alba",34.02,NA,NA
"Pinus strobus",42.58,142.284548725614,NA
"Pinus strobus",24.99,NA,NA
"Pinus strobus",42.37,137.50989943952,NA
"Betula alleghaniensis",20.94,103.450734532046,NA
"Betula alleghaniensis",26.73,81.805657768418,NA
"Ulmus thomasii",21.4,NA,NA
"Tilia americana",18.29,70.3464994817914,NA
"Tilia americana",21.03,68.4366397673536,NA
"Fagus grandifolia",18.29,29.2845156213792,NA
"Ulmus americana",16.92,28.3295857641603,NA
"Carya cordiformis",18.29,23.8732464304722,NA
"Quercus macrocarpa",18.9,35.9690246219114,NA
"Tsuga canadensis",16.46,89.7634065785754,NA
"Tsuga canadensis",18.9,62.388750671634,NA
"Tsuga canadensis",20.12,52.2028321946325,NA
"Pinus strobus",19.35,39.4704340983807,NA
"Ostrya virginiana",11.13,33.4225450026611,NA
"Quercus rubra",12.19,104.087354436859,NA
"Quercus rubra",20.12,92.9465061026384,NA
"Quercus rubra",20.51,115.546512723485,NA
"Quercus rubra",20.73,109.180313675359,NA
"Acer rubrum",17.68,79.2591781491677,NA
"Acer rubrum",18.9,49.6563525753822,NA
"Acer rubrum",21.95,74.1662189106669,NA
"Carya ovata",19.05,41.3802938128185,NA
"Acer saccharum",16.61,45.8366331465066,NA
"Acer saccharum",21.34,74.8028388154795,NA
"Acer saccharum",21.49,74.8028388154795,NA
"Betula alleghaniensis",15.24,29.6028255737855,NA
"Pinus banksiana",28.1,50.9295923850073,7.32
"Pinus banksiana",28.29,50.6112824326011,NA
"Picea rubens",25.88,NA,NA
"Pinus sylvestris",27.13,NA,NA
"Quercus montana",31.85,52.5211421470388,NA
"Quercus rubra",36.88,87.2169269593251,NA
"Betula lenta",31.39,57.2957914331333,NA
"Liriodendron tulipifera",41.61,92.3098861978258,NA
"Liriodendron tulipifera",44.04,111.72679329461,NA
"Liriodendron tulipifera",46.06,115.546512723485,NA
"Ulmus americana",32.92,126.050741152893,32.31
"Carya ovata",26.52,131.780320296206,19.51
"Acer saccharum",31.09,126.050741152893,25.91
"Fraxinus americana",25.3,175.388783775869,NA
"Picea alcoquiana",31.64,75.1211487678858,NA
"Tilia americana",3.51,NA,NA
"Platanus occidentalis",NA,149.605677630959,NA
"Platanus occidentalis",28.96,148.65074777374,NA
"Platanus occidentalis",34.66,NA,NA
"Carya cordiformis",34.23,NA,NA
"Carya cordiformis",37.43,46.7915630037255,NA
"Prunus serotina",34.87,113.318343056641,NA
"Prunus serotina",37.03,NA,NA
"Quercus velutina",32.31,64.6169203384781,NA
"Juglans nigra",NA,104.405664389265,NA
"Magnolia acuminata",31.12,71.9380492438229,NA
"Metasequoia glyptostroboides",23.1,77.6676283871362,NA
"Metasequoia glyptostroboides",23.1,77.6676283871362,NA
"Viburnum plicatum",3.66,NA,NA
"Larix x marschlinsii",38.47,NA,NA
"Tsuga canadensis",33.47,NA,NA
"Tsuga canadensis",34.81,NA,NA
"Tsuga canadensis",35.54,NA,NA
"Pinus strobus",25.76,NA,NA
